	sub	emotion	mapping	intensity	score
7439	27	surprise	Cordaro2008ref	4	0.7921325051759834
9599	27	surprise	Cordaro2008ref	5	0.7446165601555987
990	28	anger	Cordaro2008ref	1	0.585588023088023
3150	28	anger	Cordaro2008ref	2	0.6666436464088399
5310	28	anger	Cordaro2008ref	3	0.6055996769417149
7470	28	anger	Cordaro2008ref	4	0.6019230769230769
9630	28	anger	Cordaro2008ref	5	0.5028562259306804
991	28	disgust	Cordaro2008ref	1	0.6255293405928614
3151	28	disgust	Cordaro2008ref	2	0.5749339061467285
5311	28	disgust	Cordaro2008ref	3	0.5910654730559943
7471	28	disgust	Cordaro2008ref	4	0.6092387806447839
9631	28	disgust	Cordaro2008ref	5	0.7226746816624653
992	28	fear	Cordaro2008ref	1	0.5102848101265823
3152	28	fear	Cordaro2008ref	2	0.4592380952380952
5312	28	fear	Cordaro2008ref	3	0.6020459081836328
7472	28	fear	Cordaro2008ref	4	0.543682310469314
9632	28	fear	Cordaro2008ref	5	0.6517628205128205
993	28	happy	Cordaro2008ref	1	0.7365601503759398
3153	28	happy	Cordaro2008ref	2	0.7505903342603768
5313	28	happy	Cordaro2008ref	3	0.7673076923076924
7473	28	happy	Cordaro2008ref	4	0.7828190743338008
9633	28	happy	Cordaro2008ref	5	0.8259109311740891
994	28	sadness	Cordaro2008ref	1	0.47058125741399764
3154	28	sadness	Cordaro2008ref	2	0.6451551764984601
5314	28	sadness	Cordaro2008ref	3	0.6500523286237572
7474	28	sadness	Cordaro2008ref	4	0.7039215686274509
9634	28	sadness	Cordaro2008ref	5	0.7218592218592218
995	28	surprise	Cordaro2008ref	1	0.8215233204963629
3155	28	surprise	Cordaro2008ref	2	0.7415141283099342
5315	28	surprise	Cordaro2008ref	3	0.783133865248227
7475	28	surprise	Cordaro2008ref	4	0.762724500169434
9635	28	surprise	Cordaro2008ref	5	0.680512453250577
1026	29	anger	Cordaro2008ref	1	0.5410619254958877
3186	29	anger	Cordaro2008ref	2	0.6208888216303471
5346	29	anger	Cordaro2008ref	3	0.5065034965034965
7506	29	anger	Cordaro2008ref	4	0.5357035137988236
9666	29	anger	Cordaro2008ref	5	0.48773448773448774
1027	29	disgust	Cordaro2008ref	1	0.606588693957115
3187	29	disgust	Cordaro2008ref	2	0.6653092851490372
5347	29	disgust	Cordaro2008ref	3	0.6297090006767425
7507	29	disgust	Cordaro2008ref	4	0.7346070656092285
9667	29	disgust	Cordaro2008ref	5	0.6830493145468393
1028	29	fear	Cordaro2008ref	1	0.4602680652680653
3188	29	fear	Cordaro2008ref	2	0.5311975890985325
5348	29	fear	Cordaro2008ref	3	0.584759481961147
7508	29	fear	Cordaro2008ref	4	0.6135980148883375
9668	29	fear	Cordaro2008ref	5	0.728842454974646
1029	29	happy	Cordaro2008ref	1	0.620967741935484
3189	29	happy	Cordaro2008ref	2	0.6734323894963088
5349	29	happy	Cordaro2008ref	3	0.7081689818784657
7509	29	happy	Cordaro2008ref	4	0.8194722111155538
9669	29	happy	Cordaro2008ref	5	0.8302120938628159
1030	29	sadness	Cordaro2008ref	1	0.5215572913463313
3190	29	sadness	Cordaro2008ref	2	0.525007411171812
5350	29	sadness	Cordaro2008ref	3	0.5320481927710843
7510	29	sadness	Cordaro2008ref	4	0.6526064464783128
9670	29	sadness	Cordaro2008ref	5	0.7009966777408637
1031	29	surprise	Cordaro2008ref	1	0.6557921602244389
3191	29	surprise	Cordaro2008ref	2	0.6632318952234206
5351	29	surprise	Cordaro2008ref	3	0.6399346405228759
7511	29	surprise	Cordaro2008ref	4	0.8282087165133947
9671	29	surprise	Cordaro2008ref	5	0.7852850414162741
1062	30	anger	Cordaro2008ref	1	0.5900959431895445
3222	30	anger	Cordaro2008ref	2	0.563706736270023
5382	30	anger	Cordaro2008ref	3	0.5216715386659581
7542	30	anger	Cordaro2008ref	4	0.45976257973068746
9702	30	anger	Cordaro2008ref	5	0.4501619552414605
1063	30	disgust	Cordaro2008ref	1	0.5051695699400571
3223	30	disgust	Cordaro2008ref	2	0.6773098696175619
5383	30	disgust	Cordaro2008ref	3	0.6188727998362669
7543	30	disgust	Cordaro2008ref	4	0.6584865842628881
9703	30	disgust	Cordaro2008ref	5	0.7710743801652893
1064	30	fear	Cordaro2008ref	1	0.4954271890488553
3224	30	fear	Cordaro2008ref	2	0.46193820530103713
5384	30	fear	Cordaro2008ref	3	0.582386004799798
7544	30	fear	Cordaro2008ref	4	0.6343865731620834
9704	30	fear	Cordaro2008ref	5	0.7097692538207971
1065	30	happy	Cordaro2008ref	1	0.642072640278382
3225	30	happy	Cordaro2008ref	2	0.7083362595687899
5385	30	happy	Cordaro2008ref	3	0.6733225108225108
7545	30	happy	Cordaro2008ref	4	0.6729219677692961
9705	30	happy	Cordaro2008ref	5	0.7547923322683704
1066	30	sadness	Cordaro2008ref	1	0.5604541734860884
3226	30	sadness	Cordaro2008ref	2	0.6740884638374176
5386	30	sadness	Cordaro2008ref	3	0.6246326372776488
7546	30	sadness	Cordaro2008ref	4	0.7591279688053882
9706	30	sadness	Cordaro2008ref	5	0.7027607361963191
1067	30	surprise	Cordaro2008ref	1	0.6685379773842544
3227	30	surprise	Cordaro2008ref	2	0.6718037823273149
5387	30	surprise	Cordaro2008ref	3	0.7188254118140804
7547	30	surprise	Cordaro2008ref	4	0.6769329296693061
9707	30	surprise	Cordaro2008ref	5	0.6713889394215027
1098	31	anger	Cordaro2008ref	1	0.6685349275826483
3258	31	anger	Cordaro2008ref	2	0.676214108472173
5418	31	anger	Cordaro2008ref	3	0.7044473229706391
7578	31	anger	Cordaro2008ref	4	0.6621737473804534
9738	31	anger	Cordaro2008ref	5	0.50005523336095
1099	31	disgust	Cordaro2008ref	1	0.5856677985285794
3259	31	disgust	Cordaro2008ref	2	0.6578603689394352
5419	31	disgust	Cordaro2008ref	3	0.6738621738621738
7579	31	disgust	Cordaro2008ref	4	0.6785956252419667
9739	31	disgust	Cordaro2008ref	5	0.7875697211155378
1100	31	fear	Cordaro2008ref	1	0.560413774869456
3260	31	fear	Cordaro2008ref	2	0.5862193362193362
5420	31	fear	Cordaro2008ref	3	0.6616389244558261
7580	31	fear	Cordaro2008ref	4	0.6844868035190617
9740	31	fear	Cordaro2008ref	5	0.6809024979854956
1101	31	happy	Cordaro2008ref	1	0.6976701754385966
3261	31	happy	Cordaro2008ref	2	0.7555254795810286
5421	31	happy	Cordaro2008ref	3	0.8149044100398779
7581	31	happy	Cordaro2008ref	4	0.8462406753042797
9741	31	happy	Cordaro2008ref	5	0.9195893285371703
1102	31	sadness	Cordaro2008ref	1	0.552411182071972
3262	31	sadness	Cordaro2008ref	2	0.7076923076923076
5422	31	sadness	Cordaro2008ref	3	0.5938043120860539
7582	31	sadness	Cordaro2008ref	4	0.6312159821870362
9742	31	sadness	Cordaro2008ref	5	0.7404072883172561
1103	31	surprise	Cordaro2008ref	1	0.836891891891892
3263	31	surprise	Cordaro2008ref	2	0.8347865362711598
5423	31	surprise	Cordaro2008ref	3	0.8236613236613236
7583	31	surprise	Cordaro2008ref	4	0.7768643885665162
9743	31	surprise	Cordaro2008ref	5	0.7639942485993356
1134	32	anger	Cordaro2008ref	1	0.6236842105263158
3294	32	anger	Cordaro2008ref	2	0.6577489752963332
5454	32	anger	Cordaro2008ref	3	0.6658163265306123
7614	32	anger	Cordaro2008ref	4	0.6640660505983942
9774	32	anger	Cordaro2008ref	5	0.5802968960863698
1135	32	disgust	Cordaro2008ref	1	0.5554239401496259
3295	32	disgust	Cordaro2008ref	2	0.6095482960274249
5455	32	disgust	Cordaro2008ref	3	0.6410187556804098
7615	32	disgust	Cordaro2008ref	4	0.7138162399014104
9775	32	disgust	Cordaro2008ref	5	0.737369871402327
1136	32	fear	Cordaro2008ref	1	0.426651934304578
3296	32	fear	Cordaro2008ref	2	0.4101962457337884
5456	32	fear	Cordaro2008ref	3	0.45958935274712776
7616	32	fear	Cordaro2008ref	4	0.46711431113987545
9776	32	fear	Cordaro2008ref	5	0.6663411458333333
1137	32	happy	Cordaro2008ref	1	0.7273895503936495
3297	32	happy	Cordaro2008ref	2	0.7177828054298644
5457	32	happy	Cordaro2008ref	3	0.7132039249146757
7617	32	happy	Cordaro2008ref	4	0.739116070773071
9777	32	happy	Cordaro2008ref	5	0.848876953125
1138	32	sadness	Cordaro2008ref	1	0.3335032032615026
3298	32	sadness	Cordaro2008ref	2	0.6797964049889949
5458	32	sadness	Cordaro2008ref	3	0.6381968234194955
7618	32	sadness	Cordaro2008ref	4	0.7514993686868687
9778	32	sadness	Cordaro2008ref	5	0.8134191176470588
1139	32	surprise	Cordaro2008ref	1	0.8003422476918177
3299	32	surprise	Cordaro2008ref	2	0.717102960733534
5459	32	surprise	Cordaro2008ref	3	0.7920567881131692
7619	32	surprise	Cordaro2008ref	4	0.7838863892013498
9779	32	surprise	Cordaro2008ref	5	0.7876319507937828
1170	33	anger	Cordaro2008ref	1	0.6252794001009445
3330	33	anger	Cordaro2008ref	2	0.5965437022266534
5490	33	anger	Cordaro2008ref	3	0.567081213491615
7650	33	anger	Cordaro2008ref	4	0.5975888143815095
9810	33	anger	Cordaro2008ref	5	0.5487567987567987
1171	33	disgust	Cordaro2008ref	1	0.5665463568689375
3331	33	disgust	Cordaro2008ref	2	0.5698575617930457
5491	33	disgust	Cordaro2008ref	3	0.6202521793275217
7651	33	disgust	Cordaro2008ref	4	0.6887176978886443
9811	33	disgust	Cordaro2008ref	5	0.6982244808331765
1172	33	fear	Cordaro2008ref	1	0.6357562259566714
3332	33	fear	Cordaro2008ref	2	0.5948963317384369
5492	33	fear	Cordaro2008ref	3	0.6603519300208515
7652	33	fear	Cordaro2008ref	4	0.6778807180081066
9812	33	fear	Cordaro2008ref	5	0.7014742953173936
1173	33	happy	Cordaro2008ref	1	0.6279560810810811
3333	33	happy	Cordaro2008ref	2	0.7256979062811565
5493	33	happy	Cordaro2008ref	3	0.7533085194375517
7653	33	happy	Cordaro2008ref	4	0.8251618122977344
9813	33	happy	Cordaro2008ref	5	0.9318545454545454
1174	33	sadness	Cordaro2008ref	1	0.488413475148623
3334	33	sadness	Cordaro2008ref	2	0.5727604512276044
5494	33	sadness	Cordaro2008ref	3	0.6001020616452337
7654	33	sadness	Cordaro2008ref	4	0.6392896781354052
9814	33	sadness	Cordaro2008ref	5	0.6071345029239765
1175	33	surprise	Cordaro2008ref	1	0.7951870364398581
3335	33	surprise	Cordaro2008ref	2	0.6835968575974543
5495	33	surprise	Cordaro2008ref	3	0.8028846153846153
7655	33	surprise	Cordaro2008ref	4	0.7041604961125508
9815	33	surprise	Cordaro2008ref	5	0.6668189571150097
1206	34	anger	Cordaro2008ref	1	0.5659316904453091
3366	34	anger	Cordaro2008ref	2	0.5606796116504854
5526	34	anger	Cordaro2008ref	3	0.5416666666666667
7686	34	anger	Cordaro2008ref	4	0.6574954710144928
9846	34	anger	Cordaro2008ref	5	0.5634146341463414
1207	34	disgust	Cordaro2008ref	1	0.6120936706787851
3367	34	disgust	Cordaro2008ref	2	0.7224651457541192
5527	34	disgust	Cordaro2008ref	3	0.7028221899224807
7687	34	disgust	Cordaro2008ref	4	0.7309359055008038
9847	34	disgust	Cordaro2008ref	5	0.7666451195862961
1208	34	fear	Cordaro2008ref	1	0.5119423472889499
3368	34	fear	Cordaro2008ref	2	0.5312805474095796
5528	34	fear	Cordaro2008ref	3	0.7077185963157454
7688	34	fear	Cordaro2008ref	4	0.7087296195652174
9848	34	fear	Cordaro2008ref	5	0.8505925925925927
1209	34	happy	Cordaro2008ref	1	0.7719482003427918
3369	34	happy	Cordaro2008ref	2	0.721740717087857
5529	34	happy	Cordaro2008ref	3	0.7690388848129127
7689	34	happy	Cordaro2008ref	4	0.7756696428571428
9849	34	happy	Cordaro2008ref	5	0.8827058134998049
1210	34	sadness	Cordaro2008ref	1	0.5872073002754821
3370	34	sadness	Cordaro2008ref	2	0.740189393939394
5530	34	sadness	Cordaro2008ref	3	0.7037841191066996
7690	34	sadness	Cordaro2008ref	4	0.685977564102564
9850	34	sadness	Cordaro2008ref	5	0.7392749892749892
1211	34	surprise	Cordaro2008ref	1	0.7608752620545074
3371	34	surprise	Cordaro2008ref	2	0.7765209125475285
5531	34	surprise	Cordaro2008ref	3	0.7882451338199513
7691	34	surprise	Cordaro2008ref	4	0.8362558390226373
9851	34	surprise	Cordaro2008ref	5	0.803878648233487
1242	35	anger	Cordaro2008ref	1	0.6440811471193416
3402	35	anger	Cordaro2008ref	2	0.7357197844495765
5562	35	anger	Cordaro2008ref	3	0.7083459420202144
7722	35	anger	Cordaro2008ref	4	0.6750079063883617
9882	35	anger	Cordaro2008ref	5	0.49481495280675614
1243	35	disgust	Cordaro2008ref	1	0.6091923318667505
3403	35	disgust	Cordaro2008ref	2	0.6584657252132979
5563	35	disgust	Cordaro2008ref	3	0.6952098267622462
7723	35	disgust	Cordaro2008ref	4	0.7318829318829317
9883	35	disgust	Cordaro2008ref	5	0.8073121235925635
1244	35	fear	Cordaro2008ref	1	0.4450404858299595
3404	35	fear	Cordaro2008ref	2	0.5988418759316592
5564	35	fear	Cordaro2008ref	3	0.607083629471689
7724	35	fear	Cordaro2008ref	4	0.6106501511290228
9884	35	fear	Cordaro2008ref	5	0.59232
1245	35	happy	Cordaro2008ref	1	0.7256478003437958
3405	35	happy	Cordaro2008ref	2	0.7937330041505655
5565	35	happy	Cordaro2008ref	3	0.7886518279321878
7725	35	happy	Cordaro2008ref	4	0.869740675990676
9885	35	happy	Cordaro2008ref	5	0.8927092576160899
1246	35	sadness	Cordaro2008ref	1	0.5160896682635813
3406	35	sadness	Cordaro2008ref	2	0.771037527593819
5566	35	sadness	Cordaro2008ref	3	0.7156780840991367
7726	35	sadness	Cordaro2008ref	4	0.7415593567813442
9886	35	sadness	Cordaro2008ref	5	0.6961560610423265
1247	35	surprise	Cordaro2008ref	1	0.7654196283825914
3407	35	surprise	Cordaro2008ref	2	0.6889702956391469
5567	35	surprise	Cordaro2008ref	3	0.7418533157663593
7727	35	surprise	Cordaro2008ref	4	0.7694964523489514
9887	35	surprise	Cordaro2008ref	5	0.6727044025157232
1278	36	anger	Cordaro2008ref	1	0.508996498007487
3438	36	anger	Cordaro2008ref	2	0.5163460058488534
5598	36	anger	Cordaro2008ref	3	0.5337560042334935
7758	36	anger	Cordaro2008ref	4	0.5486373363544814
9918	36	anger	Cordaro2008ref	5	0.5776047512158624
1279	36	disgust	Cordaro2008ref	1	0.48320809248554913
3439	36	disgust	Cordaro2008ref	2	0.5378727755563018
5599	36	disgust	Cordaro2008ref	3	0.5490514298505792
7759	36	disgust	Cordaro2008ref	4	0.49504146682653877
9919	36	disgust	Cordaro2008ref	5	0.6622842685461281
1280	36	fear	Cordaro2008ref	1	0.5181064158512455
3440	36	fear	Cordaro2008ref	2	0.5756226755325143
5600	36	fear	Cordaro2008ref	3	0.5542689932500359
7760	36	fear	Cordaro2008ref	4	0.587219658327261
9920	36	fear	Cordaro2008ref	5	0.6413694935570872
1281	36	happy	Cordaro2008ref	1	0.5274570354457574
3441	36	happy	Cordaro2008ref	2	0.7110898661567878
5601	36	happy	Cordaro2008ref	3	0.7058468957203134
7761	36	happy	Cordaro2008ref	4	0.7961777931511588
9921	36	happy	Cordaro2008ref	5	0.8586860670194003
1282	36	sadness	Cordaro2008ref	1	0.4744715743440233
3442	36	sadness	Cordaro2008ref	2	0.6045721187025535
5602	36	sadness	Cordaro2008ref	3	0.6224248564674097
7762	36	sadness	Cordaro2008ref	4	0.6235130848532912
9922	36	sadness	Cordaro2008ref	5	0.5810515873015873
1283	36	surprise	Cordaro2008ref	1	0.6065913370998116
3443	36	surprise	Cordaro2008ref	2	0.61626213592233
5603	36	surprise	Cordaro2008ref	3	0.683023112208892
7763	36	surprise	Cordaro2008ref	4	0.6936774709883954
9923	36	surprise	Cordaro2008ref	5	0.6552290836653386
1314	37	anger	Cordaro2008ref	1	0.5839547562351171
3474	37	anger	Cordaro2008ref	2	0.5971595932802829
5634	37	anger	Cordaro2008ref	3	0.5809344109003474
7794	37	anger	Cordaro2008ref	4	0.5425244393329498
9954	37	anger	Cordaro2008ref	5	0.4774854932301741
1315	37	disgust	Cordaro2008ref	1	0.5251818966580342
3475	37	disgust	Cordaro2008ref	2	0.6037652402581879
5635	37	disgust	Cordaro2008ref	3	0.6337116368286445
7795	37	disgust	Cordaro2008ref	4	0.7951975151322077
9955	37	disgust	Cordaro2008ref	5	0.7942198431703997
1316	37	fear	Cordaro2008ref	1	0.4567073170731707
3476	37	fear	Cordaro2008ref	2	0.540049889135255
5636	37	fear	Cordaro2008ref	3	0.6040453245790534
7796	37	fear	Cordaro2008ref	4	0.640112350402996
9956	37	fear	Cordaro2008ref	5	0.7350392413342054
1317	37	happy	Cordaro2008ref	1	0.6182661248306762
3477	37	happy	Cordaro2008ref	2	0.6508272290982571
5637	37	happy	Cordaro2008ref	3	0.6922807017543859
7797	37	happy	Cordaro2008ref	4	0.7601351351351352
9957	37	happy	Cordaro2008ref	5	0.8089644160583942
1318	37	sadness	Cordaro2008ref	1	0.4832292087322137
3478	37	sadness	Cordaro2008ref	2	0.5603862382343394
5638	37	sadness	Cordaro2008ref	3	0.513594459263419
7798	37	sadness	Cordaro2008ref	4	0.5904429860541428
9958	37	sadness	Cordaro2008ref	5	0.7694805194805195
1319	37	surprise	Cordaro2008ref	1	0.6868029406490945
3479	37	surprise	Cordaro2008ref	2	0.6111907572946533
5639	37	surprise	Cordaro2008ref	3	0.717535864978903
7799	37	surprise	Cordaro2008ref	4	0.6836383696780892
9959	37	surprise	Cordaro2008ref	5	0.708627513906718
1350	38	anger	Cordaro2008ref	1	0.5531189083820662
3510	38	anger	Cordaro2008ref	2	0.5556911514024485
5670	38	anger	Cordaro2008ref	3	0.5688938618925831
7830	38	anger	Cordaro2008ref	4	0.5297200122399021
9990	38	anger	Cordaro2008ref	5	0.4889567856857576
1351	38	disgust	Cordaro2008ref	1	0.5018115942028986
3511	38	disgust	Cordaro2008ref	2	0.48451535960913306
5671	38	disgust	Cordaro2008ref	3	0.5353977298421743
7831	38	disgust	Cordaro2008ref	4	0.48727544910179643
9991	38	disgust	Cordaro2008ref	5	0.4792753041850515
1352	38	fear	Cordaro2008ref	1	0.45420227920227924
3512	38	fear	Cordaro2008ref	2	0.6220319426732253
5672	38	fear	Cordaro2008ref	3	0.5488235294117648
7832	38	fear	Cordaro2008ref	4	0.5912701896067416
9992	38	fear	Cordaro2008ref	5	0.648421372191864
1353	38	happy	Cordaro2008ref	1	0.6342526051024076
3513	38	happy	Cordaro2008ref	2	0.6321287653612834
5673	38	happy	Cordaro2008ref	3	0.7056827820186599
7833	38	happy	Cordaro2008ref	4	0.7759710930442637
9993	38	happy	Cordaro2008ref	5	0.8588368153585545
1354	38	sadness	Cordaro2008ref	1	0.5593069211490264
3514	38	sadness	Cordaro2008ref	2	0.6470816115702479
5674	38	sadness	Cordaro2008ref	3	0.5799531615925059
7834	38	sadness	Cordaro2008ref	4	0.6671714112658995
9994	38	sadness	Cordaro2008ref	5	0.7012578616352201
1355	38	surprise	Cordaro2008ref	1	0.7521018107908352
3515	38	surprise	Cordaro2008ref	2	0.6591288229842447
5675	38	surprise	Cordaro2008ref	3	0.6887029746281715
7835	38	surprise	Cordaro2008ref	4	0.7281980282375852
9995	38	surprise	Cordaro2008ref	5	0.7125681118218431
1386	39	anger	Cordaro2008ref	1	0.7017494787163708
3546	39	anger	Cordaro2008ref	2	0.611219662690251
5706	39	anger	Cordaro2008ref	3	0.624111536358666
7866	39	anger	Cordaro2008ref	4	0.5554182457296645
10026	39	anger	Cordaro2008ref	5	0.5062872975277067
1387	39	disgust	Cordaro2008ref	1	0.5637314254265273
3547	39	disgust	Cordaro2008ref	2	0.6194513946807525
5707	39	disgust	Cordaro2008ref	3	0.6053994607634454
7867	39	disgust	Cordaro2008ref	4	0.7060655125171255
10027	39	disgust	Cordaro2008ref	5	0.7634387351778655
1388	39	fear	Cordaro2008ref	1	0.5465034013605442
3548	39	fear	Cordaro2008ref	2	0.596326836581709
5708	39	fear	Cordaro2008ref	3	0.7159122085048011
7868	39	fear	Cordaro2008ref	4	0.7585139318885449
10028	39	fear	Cordaro2008ref	5	0.7432813536828136
1389	39	happy	Cordaro2008ref	1	0.6667137759248137
3549	39	happy	Cordaro2008ref	2	0.6616864510847318
5709	39	happy	Cordaro2008ref	3	0.7459020699800357
7869	39	happy	Cordaro2008ref	4	0.7806260850694444
10029	39	happy	Cordaro2008ref	5	0.8615914786967419
1390	39	sadness	Cordaro2008ref	1	0.5672339155097775
3550	39	sadness	Cordaro2008ref	2	0.5871751025991792
5710	39	sadness	Cordaro2008ref	3	0.5674047541517421
7870	39	sadness	Cordaro2008ref	4	0.717394578313253
10030	39	sadness	Cordaro2008ref	5	0.48111979166666663
1391	39	surprise	Cordaro2008ref	1	0.8192165558019215
3551	39	surprise	Cordaro2008ref	2	0.7704599761051374
5711	39	surprise	Cordaro2008ref	3	0.8373433861847212
7871	39	surprise	Cordaro2008ref	4	0.7765261790657052
10031	39	surprise	Cordaro2008ref	5	0.7542048929663608
1422	40	anger	Cordaro2008ref	1	0.5809059541004656
3582	40	anger	Cordaro2008ref	2	0.5842910980548208
5742	40	anger	Cordaro2008ref	3	0.5797240497076024
7902	40	anger	Cordaro2008ref	4	0.5772882580984295
10062	40	anger	Cordaro2008ref	5	0.526141384388807
1423	40	disgust	Cordaro2008ref	1	0.5187499999999999
3583	40	disgust	Cordaro2008ref	2	0.5510839966485128
5743	40	disgust	Cordaro2008ref	3	0.5997076516557036
7903	40	disgust	Cordaro2008ref	4	0.718484539585457
10063	40	disgust	Cordaro2008ref	5	0.7639189514189515
1424	40	fear	Cordaro2008ref	1	0.47353650137741043
3584	40	fear	Cordaro2008ref	2	0.5352782005750042
5744	40	fear	Cordaro2008ref	3	0.6690771819711647
7904	40	fear	Cordaro2008ref	4	0.687665343915344
10064	40	fear	Cordaro2008ref	5	0.7658355795148248
1425	40	happy	Cordaro2008ref	1	0.6398296387520526
3585	40	happy	Cordaro2008ref	2	0.6982352325094261
5745	40	happy	Cordaro2008ref	3	0.669719827586207
7905	40	happy	Cordaro2008ref	4	0.6287087912087912
10065	40	happy	Cordaro2008ref	5	0.7135658914728682
1426	40	sadness	Cordaro2008ref	1	0.5413309228650138
3586	40	sadness	Cordaro2008ref	2	0.6583147321428571
5746	40	sadness	Cordaro2008ref	3	0.637010347376201
7906	40	sadness	Cordaro2008ref	4	0.6356837606837605
10066	40	sadness	Cordaro2008ref	5	0.6807070707070707
1427	40	surprise	Cordaro2008ref	1	0.713364574251671
3587	40	surprise	Cordaro2008ref	2	0.7158788515406163
5747	40	surprise	Cordaro2008ref	3	0.7012354478498456
7907	40	surprise	Cordaro2008ref	4	0.7521673317737717
10067	40	surprise	Cordaro2008ref	5	0.7481940144478845
1458	41	anger	Cordaro2008ref	1	0.5799911675226537
3618	41	anger	Cordaro2008ref	2	0.5676332261299581
5778	41	anger	Cordaro2008ref	3	0.5641891891891893
7938	41	anger	Cordaro2008ref	4	0.5621086814316418
10098	41	anger	Cordaro2008ref	5	0.5357493950393224
1459	41	disgust	Cordaro2008ref	1	0.5124266431924882
3619	41	disgust	Cordaro2008ref	2	0.5243341482243953
5779	41	disgust	Cordaro2008ref	3	0.5999832495812394
7939	41	disgust	Cordaro2008ref	4	0.6738678652554251
10099	41	disgust	Cordaro2008ref	5	0.6923852357320098
1460	41	fear	Cordaro2008ref	1	0.5781932773109243
3620	41	fear	Cordaro2008ref	2	0.598962834917891
5780	41	fear	Cordaro2008ref	3	0.6072070722205573
7940	41	fear	Cordaro2008ref	4	0.7223340850515464
10100	41	fear	Cordaro2008ref	5	0.7222435897435897
1461	41	happy	Cordaro2008ref	1	0.6015953835709437
